flags,instruction,category,intent,response
BIP,could I check if there is anything wrong with my refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BIM,there is any updates on my refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,there is anything new on my refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BE,I do not know what to do to check the status of my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BM,help me to check if there is any updates on my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I have got to check the status of the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I don't know how I can check the refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BE,I do not know how I can check the status of my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I don't know how to check the refund status,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I need to check the status of my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BE,I do not know how to check the status of the refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
B,I need help checking the status of my refund,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,how can I check the refund status?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BI,is it possible to check the refund status?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
BIP,could you show me the status of the refund?,REFUND,track_refund,"Refund status appears under Orders > Returns. After we process it, your bank may take a further 3-5 business days to show the credit."
